product_URL,product_category
https://amazon.in/Revluk-Rewalk-Cream-Cracked-Moisturiser/dp/B09VK879Y3/ref=sr_1_293?keywords=Foot+cream&qid=1679668373&sr=8-293,Foot cream
https://amazon.in/Green-Leaf-Foot-Care-Cream/dp/B07D913CNF/ref=sr_1_294_mod_primary_new?keywords=Foot+cream&qid=1679668373&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-294,Foot cream
https://amazon.in/Deep-Foot-Peeling-Socks-Cracked/dp/B0BS1S9MRS/ref=sr_1_295?keywords=Foot+cream&qid=1679668373&sr=8-295,Foot cream
https://amazon.in/KHADI-RISHIKESH-Cracked-Moisturizes-Benefits/dp/B09DD1DRTZ/ref=sr_1_296?keywords=Foot+cream&qid=1679668373&sr=8-296,Foot cream
https://amazon.in/Johnsons-Desitin-Rapid-Relief-Cream/dp/B000YM2ED0/ref=sr_1_297?keywords=Foot+cream&qid=1679668373&sr=8-297,Foot cream
https://amazon.in/Miracules-Lightening-Enthusiasts-Brightness-Paraben-Free/dp/B0BR43KYNP/ref=sr_1_298?keywords=Foot+cream&qid=1679668373&sr=8-298,Foot cream
https://amazon.in/Pink-Root-Gold-500gm-Cream/dp/B08NC7VKQ9/ref=sr_1_299?keywords=Foot+cream&qid=1679668373&sr=8-299,Foot cream
https://amazon.in/PRO-CRACKED-HEEL-REPAIR-CREAM/dp/B0928RJ83F/ref=sr_1_300?keywords=Foot+cream&qid=1679668373&sr=8-300,Foot cream
https://amazon.in/KLM-Xerolene-cream-Best-moisturizer/dp/B08SJ8VDCH/ref=sr_1_301?keywords=Foot+cream&qid=1679668373&sr=8-301,Foot cream
https://amazon.in/Soft-Soles-Foot-Care-Cream/dp/B079D97V86/ref=sr_1_302?keywords=Foot+cream&qid=1679668373&sr=8-302,Foot cream
https://amazon.in/Pink-Root-Cream-500gm-Orange/dp/B08NCNRDT4/ref=sr_1_303?keywords=Foot+cream&qid=1679668373&sr=8-303,Foot cream
https://amazon.in/Pink-Root-Cream-500gm-Saffron/dp/B08NCSM31W/ref=sr_1_304?keywords=Foot+cream&qid=1679668373&sr=8-304,Foot cream
https://amazon.in/GEMBLUE-BioCare-Foot-Cream-200ML/dp/B07NDFS98L/ref=sr_1_305?keywords=Foot+cream&qid=1679668373&sr=8-305,Foot cream
https://amazon.in/Gluta-GlowNatural-Crystal-Luxury-FootSpa/dp/B099ZZX59K/ref=sr_1_306?keywords=Foot+cream&qid=1679668373&sr=8-306,Foot cream
